0, 2246
1, 28
2, 34
3, 52
4, 38
5, 95
6, 46
7, 53
8, 42
9, 43
10, 43
11, 30
12, 16
13, 25
14, 25
15, 10
16, 27
17, 26
18, 24
19, 11
20, 20
21, 18
22, 13
23, 10
24, 4
25, 6
26, 13
27, 7
28, 3
29, 5
30, 9
31, 2
32, 4
33, 4
34, 3
35, 3
36, 3
37, 3
38, 3
39, 2
40, 4
41, 3
42, 3
43, 3
44, 2
45, 2
46, 2
47, 1
48, 1
50, 1
51, 2
52, 1
53, 1
55, 2
56, 1
57, 1
58, 1
61, 1
63, 1
66, 1
68, 1
71, 1
72, 1
73, 1
76, 1
77, 1
84, 2
91, 1
112, 1
133, 1
139, 1
168, 1
171, 1
172, 1
197, 1
203, 1
246, 1
250, 1
767, 1
1698, 1
avg, 2.14755
perc, 77.126
